"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00410","","鳥取","","1,502.4","303.2","138.9","164.2","2.2","3.0","297.8","896.3","1,363.5","128.1","774.1","399.4","129.8","839.9"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00420","","島根","","1,490.2","343.2","289.7","53.5","4.6","1.5","266.9","873.8","1,200.5","85.4","553.7","390.6","92.3","970.8"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00430","","岡山","","1,444.0","282.3","251.1","31.2","1.4","6.2","208.0","946.1","1,192.9","79.5","897.6","307.1","110.2","892.3"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00440","","広島","","1,346.5","309.9","271.7","38.2","1.1","3.2","269.6","762.8","1,074.8","128.9","831.6","305.5","27.1","779.4"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00450","","山口","","1,851.8","449.8","415.3","34.5","3.1","4.6","550.1","844.2","1,436.5","302.0","1,142.0","399.0","58.2","965.9"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00460","","徳島","","1,903.2","514.4","478.3","36.1","3.3","5.3","465.8","914.4","1,424.9","327.2","1,137.6","347.5","99.6","948.3"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00470","","香川","","1,508.0","351.0","306.9","44.1","2.6","3.5","221.8","929.2","1,201.1","95.9","663.8","356.0","66.2","971.2"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00480","","愛媛","","1,562.7","333.3","272.3","61.0","2.2","2.8","326.6","897.8","1,290.4","124.2","844.8","158.5","49.9","817.4"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00490","","高知","","2,349.7","520.4","293.4","227.0","1.7","11.3","669.8","1,146.5","2,056.3","329.7","1,294.1","230.3","92.0","1,101.5"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00500","","福岡","","1,593.1","403.3","279.2","124.1","1.3","4.2","333.6","850.7","1,313.9","143.5","923.2","310.6","76.0","625.9"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00510","","佐賀","","1,765.4","504.3","317.6","186.7","3.0","3.8","455.5","798.9","1,447.8","258.9","930.9","249.8","75.7","871.6"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00520","","長崎","","1,984.5","603.0","550.7","52.2","3.3","6.6","451.4","920.3","1,433.8","230.9","1,023.0","327.8","69.0","890.6"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00530","","熊本","","1,875.0","509.4","457.5","52.0","2.6","4.0","405.4","953.6","1,417.6","148.1","1,100.6","327.4","49.4","930.7"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00540","","大分","","1,772.8","481.2","460.6","20.6","3.6","1.1","212.0","1,074.9","1,312.2","69.6","995.1","335.3","56.4","782.6"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00550","","宮崎","","1,709.7","559.3","427.0","132.3","3.1","6.8","284.1","856.4","1,282.7","103.4","844.0","265.6","60.7","869.9"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00560","","鹿児島","","2,019.8","600.5","466.2","134.3","2.9","4.4","423.0","989.0","1,553.5","153.5","1,110.3","261.6","42.2","940.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00570","","沖縄","","1,271.1","360.0","218.5","141.5","1.6","3.2","249.7","656.6","1,052.6","106.9","676.2","301.5","40.9","521.6"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00580","","（再掲）指定都市・特別区（東京都の区部）","","811.8","62.6","26.1","36.5","1.0","0.9","129.3","618.0","785.7","69.7","566.2","144.4","134.8","583.5"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00590","","（再掲）指定都市・特別区（札幌市）","","1,846.6","356.6","291.7","65.0","0.4","3.4","341.3","1,144.9","1,555.0","141.6","1,274.4","194.3","94.7","752.9"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00600","","（再掲）指定都市・特別区（仙台市）","","1,132.2","241.4","172.3","69.1","0.9","-","85.3","804.6","959.9","14.6","588.7","372.1","105.6","688.1"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00610","","（再掲）指定都市・特別区（さいたま市）","","593.5","86.7","58.3","28.3","0.7","1.5","87.1","417.6","535.2","45.6","403.9","219.8","-","428.9"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00620","","（再掲）指定都市・特別区（千葉市）","","946.7","129.0","118.7","10.3","1.1","1.9","155.1","659.6","828.1","62.6","666.6","131.6","86.7","614.8"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00630","","（再掲）指定都市・特別区（横浜市）","","733.7","128.6","104.3","24.2","0.7","2.0","112.2","490.3","629.4","36.4","466.3","240.4","17.9","420.1"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00640","","（再掲）指定都市・特別区（川崎市）","","693.8","112.0","100.7","11.3","0.8","2.6","66.7","511.7","593.1","29.3","441.0","167.4","61.8","451.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00650","","（再掲）指定都市・特別区（相模原市）","","956.0","132.6","79.7","52.8","0.8","-","323.2","499.4","876.3","215.6","556.4","118.3","156.6","330.9"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00660","","（再掲）指定都市・特別区（新潟市）","","1,302.8","307.4","276.8","30.6","1.0","3.9","198.2","792.4","1,026.0","58.9","754.3","192.5","107.1","732.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00670","","（再掲）指定都市・特別区（静岡市）","","1,069.0","141.9","135.7","6.2","0.9","7.4","260.4","658.3","933.2","190.7","711.2","444.9","-","604.1"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00680","","（再掲）指定都市・特別区（浜松市）","","1,064.0","221.4","181.5","39.9","1.3","3.6","225.8","611.9","882.4","134.6","526.9","425.6","78.6","672.6"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00690","","（再掲）指定都市・特別区（名古屋市）","","1,014.3","188.0","125.5","62.5","0.5","2.1","161.3","662.4","888.8","98.8","610.2","269.2","102.3","587.6"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00700","","（再掲）指定都市・特別区（京都市）","","1,365.8","225.1","123.2","101.9","0.6","8.1","139.8","992.2","1,242.6","38.0","803.2","305.7","152.9","934.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00710","","（再掲）指定都市・特別区（大阪市）","","1,105.2","8.0","1.8","6.2","1.2","1.4","209.2","885.3","1,103.4","86.6","934.6","330.5","52.9","809.1"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00720","","（再掲）指定都市・特別区（堺市）","","1,465.3","315.0","214.2","100.9","0.9","9.2","438.3","701.8","1,251.1","254.8","999.8","286.7","-","1,081.9"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00730","","（再掲）指定都市・特別区（神戸市）","","1,250.3","235.9","208.3","27.6","0.7","3.0","183.1","827.6","1,041.9","65.3","869.3","324.7","62.3","706.3"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00740","","（再掲）指定都市・特別区（岡山市）","","1,541.2","371.6","338.4","33.2","1.1","7.4","110.1","1,051.0","1,202.8","84.2","979.6","522.5","119.1","882.5"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00750","","（再掲）指定都市・特別区（広島市）","","1,121.1","230.8","203.1","27.7","1.5","3.5","202.8","682.5","918.0","119.7","644.1","247.2","62.6","650.6"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00760","","（再掲）指定都市・特別区（北九州市）","","1,992.1","452.7","364.0","88.8","1.7","6.3","439.2","1,092.1","1,628.2","134.3","1,333.0","516.8","74.0","670.3"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00770","","（再掲）指定都市・特別区（福岡市）","","1,280.6","230.8","152.8","78.0","0.5","2.9","243.2","803.3","1,127.8","144.5","806.2","226.2","132.8","611.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00780","","（再掲）指定都市・特別区（熊本市）","","1,992.0","440.4","390.5","49.9","1.1","3.4","368.3","1,178.9","1,601.5","52.8","1,279.1","327.4","114.5","1,207.7"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00790","","（再掲）中核市（旭川市）","","2,106.5","291.6","182.2","109.3","2.8","6.2","465.4","1,340.5","1,924.3","145.5","1,223.7","401.9","187.5","1,373.5"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00800","","（再掲）中核市（函館市）","","2,457.3","520.7","166.0","354.8","2.5","4.1","327.8","1,602.1","2,291.3","24.9","1,559.3","351.5","-","2,063.5"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00810","","（再掲）中核市（青森市）","","1,602.7","440.9","275.8","165.2","1.9","12.5","216.7","930.7","1,326.9","45.5","662.5","433.0","-","959.8"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00820","","（再掲）中核市（八戸市）","","1,747.2","595.8","418.1","177.8","2.8","-","197.7","950.9","1,329.2","120.4","646.3","630.6","-","825.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00830","","（再掲）中核市（盛岡市）","","1,633.2","413.1","384.8","28.3","2.8","4.2","277.7","935.3","1,248.4","141.7","1,001.8","382.7","-","876.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00840","","（再掲）中核市（秋田市）","","1,742.3","564.3","537.3","27.0","2.7","4.7","246.7","924.0","1,205.0","109.0","724.3","160.0","205.0","852.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00850","","（再掲）中核市（山形市）","","2,060.3","454.5","439.7","14.9","0.8","-","144.2","1,460.7","1,620.7","-","1,105.8","659.5","263.2","1,503.7"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00860","","（再掲）中核市（郡山市）","","1,706.5","464.9","444.7","20.2","-","-","152.2","1,089.4","1,261.8","50.0","791.0","371.4","-","918.9"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00870","","（再掲）中核市（いわき市）","","1,397.2","372.3","372.3","-","1.9","4.7","289.4","729.0","1,024.9","102.5","806.9","342.4","-","601.2"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00880","","（再掲）中核市（福島市）","","1,519.3","411.6","390.2","21.5","2.9","5.1","78.2","1,021.5","1,129.1","-","738.5","236.0","282.9","968.4"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01370","","（再掲）中核市（水戸市）","","1,211.6","66.4","66.4","-","3.7","-","200.0","941.4","1,145.1","56.7","980.2","506.7","-","792.5"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00890","","（再掲）中核市（宇都宮市）","","1,217.7","365.1","199.2","165.9","1.2","5.8","252.2","593.4","1,018.5","145.8","671.7","267.8","-","537.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00900","","（再掲）中核市（前橋市）","","1,322.7","279.4","165.5","113.9","2.4","2.7","115.8","922.4","1,157.3","-","666.4","426.1","221.5","902.1"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00910","","（再掲）中核市（高崎市）","","1,099.7","239.1","125.8","113.3","1.6","-","212.2","646.7","973.9","93.8","700.3","209.8","-","787.2"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00920","","（再掲）中核市（川越市）","","1,205.1","300.8","300.8","-","-","-","250.0","654.2","904.2","148.3","904.2","293.5","-","588.7"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00930","","（再掲）中核市（越谷市）","","915.0","204.1","204.1","-","1.5","-","79.1","630.3","710.9","51.5","437.9","272.9","-","517.6"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00940","","（再掲）中核市（川口市）","","596.2","72.3","32.7","39.6","-","-","95.7","428.2","563.5","31.4","507.4","154.1","-","524.9"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00950","","（再掲）中核市（船橋市）","","700.0","191.8","191.8","-","0.6","-","85.3","422.3","508.2","68.0","446.5","69.4","-","386.4"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00960","","（再掲）中核市（柏市）","","1,214.1","304.1","253.5","50.7","-","-","137.6","772.4","960.6","-","804.6","153.0","97.9","668.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00970","","（再掲）中核市（八王子市）","","1,402.1","661.0","337.4","323.5","1.4","-","277.0","462.7","1,064.7","128.5","476.5","197.9","-","484.3"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00980","","（再掲）中核市（横須賀市）","","843.5","96.5","-","96.5","1.6","-","118.7","626.7","843.5","-","367.2","437.1","-","668.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","00990","","（再掲）中核市（富山市）","","1,648.9","307.9","248.2","59.7","2.7","5.2","453.1","880.1","1,400.7","407.6","819.4","474.0","150.4","806.6"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01000","","（再掲）中核市（金沢市）","","1,956.3","447.4","337.1","110.3","1.7","5.5","428.4","1,073.4","1,619.2","250.2","1,013.3","325.3","181.2","1,127.1"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01010","","（再掲）中核市（福井市）","","1,842.2","425.4","246.1","179.3","3.1","7.8","296.5","1,109.4","1,596.1","72.3","734.8","762.5","-","1,287.5"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01020","","（再掲）中核市（甲府市）","","1,817.8","387.0","384.9","2.2","4.3","11.9","288.1","1,126.5","1,433.0","145.9","720.0","348.1","-","1,155.7"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01030","","（再掲）中核市（長野市）","","1,321.6","366.4","145.6","220.8","1.1","-","152.7","801.4","1,176.0","110.9","651.1","413.4","-","779.8"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01390","","（再掲）中核市（松本市）","","1,492.1","349.4","218.0","131.4","2.5","8.8","53.6","1,077.8","1,274.1","-","323.4","384.1","300.0","1,078.2"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01040","","（再掲）中核市（岐阜市）","","1,606.8","257.8","235.1","22.7","2.0","7.6","250.8","1,088.6","1,371.7","70.5","891.2","377.8","155.1","1,266.4"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01050","","（再掲）中核市（豊橋市）","","1,349.3","361.6","219.2","142.5","2.7","2.7","432.6","549.6","1,130.1","348.2","752.1","219.2","-","555.9"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01060","","（再掲）中核市（豊田市）","","772.4","174.8","174.8","-","1.4","-","98.6","497.6","597.6","26.6","452.3","271.7","-","497.4"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01070","","（再掲）中核市（岡崎市）","","678.6","65.1","65.1","-","-","-","186.5","427.1","613.5","77.3","613.5","281.3","-","432.8"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01400","","（再掲）中核市（一宮市）","","961.7","159.4","68.6","90.8","1.6","4.7","156.2","639.8","893.1","55.9","624.5","256.7","-","650.4"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01080","","（再掲）中核市（大津市）","","1,105.5","243.5","155.7","87.8","2.3","10.7","190.1","658.8","949.9","114.5","284.9","314.5","174.8","684.6"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01090","","（再掲）中核市（高槻市）","","1,220.7","217.9","206.3","11.5","-","-","110.1","892.8","1,014.4","57.6","754.2","461.4","260.2","1,023.1"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01100","","（再掲）中核市（東大阪市）","","863.8","174.7","174.7","-","-","-","176.5","512.6","689.1","59.7","689.1","154.3","-","643.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01110","","（再掲）中核市（豊中市）","","978.9","237.1","237.1","-","3.5","-","138.1","600.3","741.9","98.7","588.2","210.0","-","569.2"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01120","","（再掲）中核市（枚方市）","","1,373.2","244.1","140.6","103.6","2.0","-","200.8","926.3","1,232.7","121.2","894.1","313.3","191.6","980.6"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01130","","（再掲）中核市（八尾市）","","862.7","152.3","152.3","-","-","-","156.5","553.8","710.4","103.5","710.4","305.8","-","568.8"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01140","","（再掲）中核市（寝屋川市）","","819.0","118.1","118.1","-","-","13.3","108.8","578.8","700.9","-","634.5","-","-","670.4"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01380","","（再掲）中核市（吹田市）","","1,201.8","107.9","94.2","13.6","-","-","66.5","1,027.5","1,107.6","30.4","823.3","314.1","428.3","1,089.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01150","","（再掲）中核市（姫路市）","","1,173.4","185.4","182.4","3.1","1.1","-","197.3","789.5","991.0","57.9","742.7","487.9","-","876.2"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01160","","（再掲）中核市（西宮市）","","1,081.0","147.5","138.4","9.1","-","5.8","222.9","704.8","942.6","126.9","706.4","135.7","199.0","580.8"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01170","","（再掲）中核市（尼崎市）","","892.7","1.8","-","1.8","1.8","-","227.3","662.0","892.7","71.6","732.3","301.5","-","699.8"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01180","","（再掲）中核市（明石市）","","1,195.1","221.9","221.9","-","-","-","223.9","749.3","973.2","110.8","973.2","232.4","-","641.2"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01190","","（再掲）中核市（奈良市）","","1,218.3","179.1","106.9","72.3","2.0","8.6","153.1","875.4","1,111.4","-","670.9","254.3","-","880.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01200","","（再掲）中核市（和歌山市）","","1,567.5","192.2","180.7","11.5","2.3","-","244.8","1,128.2","1,386.8","105.2","955.7","288.2","229.9","1,101.1"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01210","","（再掲）中核市（鳥取市）","","1,628.3","401.6","122.8","278.8","2.2","5.4","220.1","998.9","1,505.4","76.6","701.6","656.5","-","797.8"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01220","","（再掲）中核市（松江市）","","1,499.0","353.3","305.5","47.7","3.0","3.0","126.6","1,013.1","1,193.5","-","488.4","537.2","-","886.4"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01230","","（再掲）中核市（倉敷市）","","1,541.6","182.1","175.1","7.0","2.1","-","225.6","1,131.8","1,366.5","93.2","864.6","249.9","252.0","1,142.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01240","","（再掲）中核市（福山市）","","1,226.8","261.5","261.5","-","1.3","1.3","246.5","716.2","965.3","51.3","799.6","250.4","-","792.7"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01250","","（再掲）中核市（呉市）","","1,966.0","552.4","528.2","24.3","-","11.7","266.0","1,135.9","1,437.9","105.8","905.3","827.7","-","1,001.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01260","","（再掲）中核市（下関市）","","2,068.4","449.2","343.4","105.7","2.5","12.3","721.7","882.8","1,725.0","262.7","1,228.3","602.5","-","1,019.3"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01270","","（再掲）中核市（高松市）","","1,359.1","330.4","330.4","-","1.9","6.6","129.4","890.8","1,028.7","53.8","643.1","327.3","-","872.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01280","","（再掲）中核市（松山市）","","1,439.8","309.4","278.7","30.7","1.2","-","292.4","836.9","1,161.2","139.8","845.4","281.3","-","597.8"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01290","","（再掲）中核市（高知市）","","2,663.2","508.5","409.4","99.1","2.5","13.2","676.7","1,462.3","2,253.8","284.6","1,487.7","482.4","-","1,272.0"
"85","","病院の人口１０万対病床数","2023000000","","令和5年(2023年)","01300","","（再掲）中核市（久留米市）","","2,148.0","499.0","286.8","212.3","4.6","-","409.3","1,235.1","1,861.3","205.3","793.4","562.9","337.1","772.8"
